,Unnamed: 0,datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
513,513,2014,Beijing,42.0,19.8,30.4,39.0,19.8,29.3,10.1,33.6,0.0,0,0.0,,,,,21.6,13.5,997.7,27.9,15.4,338.6,29.2,10,,2014-05-29T04:49:42,2014-05-29T19:34:19,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3838,3838,2023,Beijing,42.0,19.0,31.6,40.6,19.0,30.9,54.9,36.7,0.0,0,0.0,,0.0,0.0,29.4,15.7,188.1,990.2,29.7,7.4,310.5,27.0,10,10.0,2023-07-06T04:52:02,2023-07-06T19:46:05,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
3824,3824,2023,Beijing,41.0,20.0,32.3,39.2,20.0,31.3,53.4,33.7,0.0,0,0.0,,0.0,0.0,25.7,11.2,155.8,1003.4,12.7,7.6,349.3,30.1,10,10.0,2023-06-22T04:46:15,2023-06-22T19:46:31,0.13,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3833,3833,2023,Beijing,41.0,24.0,33.0,40.1,24.0,32.7,58.6,36.4,0.0,0,0.0,,0.0,0.0,30.6,17.9,174.2,1000.6,73.4,7.4,301.5,26.2,9,10.0,2023-07-01T04:49:24,2023-07-01T19:46:58,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
2005,2005,2018,Beijing,40.2,20.0,30.0,38.5,20.0,29.1,12.5,39.0,5.0,100,4.17,rain,0.0,0.0,32.4,39.6,140.2,998.0,51.4,12.0,317.3,27.6,9,,2018-06-29T04:48:33,2018-06-29T19:47:01,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,precipitation,"ZBAA,54511099999"
3826,3826,2023,Beijing,40.0,25.0,33.0,38.2,25.0,32.6,57.6,37.6,0.0,0,0.0,,0.0,0.0,26.8,22.4,168.9,1006.1,18.9,7.2,348.7,30.1,10,10.0,2023-06-24T04:46:46,2023-06-24T19:46:51,0.2,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3837,3837,2023,Beijing,40.0,20.0,30.6,37.5,20.0,29.7,56.5,49.1,0.0,0,0.0,,0.0,0.0,29.1,17.9,274.1,990.6,6.9,6.7,350.5,30.3,10,10.0,2023-07-05T04:51:28,2023-07-05T19:46:19,0.56,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
923,923,2015,Beijing,40.0,24.0,32.4,39.5,24.0,32.3,16.4,43.5,0.0,0,0.0,,,,,21.6,180.1,997.5,50.7,9.9,268.5,23.1,9,,2015-07-13T04:56:29,2015-07-13T19:43:24,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3832,3832,2023,Beijing,40.0,21.7,31.2,39.9,21.7,31.6,62.3,46.2,0.0,0,0.0,,0.0,0.0,27.7,13.4,162.5,998.3,9.3,7.1,349.1,30.1,10,10.0,2023-06-30T04:48:57,2023-06-30T19:47:03,0.39,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3825,3825,2023,Beijing,40.0,24.0,32.1,39.9,24.0,32.4,60.1,39.5,0.0,0,0.0,,0.0,0.0,27.7,13.4,142.7,1004.0,29.9,7.2,342.9,29.6,10,10.0,2023-06-23T04:46:30,2023-06-23T19:46:42,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
1981,1981,2018,Beijing,40.0,19.0,30.5,37.0,19.0,29.1,6.9,26.2,0.0,0,0.0,,0.0,0.0,50.4,32.4,181.4,1000.2,38.1,10.9,328.8,28.5,9,,2018-06-05T04:46:48,2018-06-05T19:39:17,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
2392,2392,2019,Beijing,40.0,25.0,31.6,47.1,25.0,35.4,23.2,64.5,0.0,0,0.0,,0.0,0.0,39.6,21.6,190.5,1001.5,64.8,7.0,273.0,23.8,9,,2019-07-21T05:02:43,2019-07-21T19:38:31,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3818,3818,2023,Beijing,40.0,21.0,31.8,39.4,21.0,31.8,60.1,42.1,0.0,0,0.0,,0.0,0.0,22.4,15.7,186.7,1006.1,30.8,6.2,342.6,29.5,10,10.0,2023-06-16T04:45:27,2023-06-16T19:44:50,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
3834,3834,2023,Beijing,39.0,23.9,31.8,39.8,23.9,32.9,63.9,45.2,0.0,0,0.0,,0.0,0.0,22.4,11.2,143.6,1003.0,70.8,6.6,322.3,27.9,9,10.0,2023-07-02T04:49:53,2023-07-02T19:46:51,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3823,3823,2023,Beijing,39.0,17.0,29.1,37.4,17.0,28.2,54.4,43.0,0.0,0,0.0,,0.0,0.0,24.4,11.2,183.2,1003.9,0.5,6.2,352.8,30.5,10,10.0,2023-06-21T04:46:03,2023-06-21T19:46:19,0.1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1627,1627,2017,Beijing,39.0,21.0,31.2,36.9,21.0,30.0,11.2,32.6,0.0,0,0.0,,,,43.2,28.8,200.1,1004.2,35.0,10.1,317.7,27.4,9,,2017-06-16T04:45:25,2017-06-16T19:44:55,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3841,3841,2023,Beijing,39.0,24.0,32.3,38.0,24.0,31.9,58.5,37.3,0.0,0,0.0,,0.0,0.0,31.3,15.7,286.5,998.3,16.1,8.0,293.3,25.4,9,10.0,2023-07-09T04:53:52,2023-07-09T19:45:09,0.7,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3842,3842,2023,Beijing,39.0,24.0,32.1,41.8,24.0,33.7,65.8,46.9,0.0,0,0.0,,0.0,0.0,29.1,17.9,116.9,998.5,41.4,7.5,312.4,26.9,9,10.0,2023-07-10T04:54:31,2023-07-10T19:44:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
922,922,2015,Beijing,39.0,24.0,30.0,40.4,24.0,31.4,19.9,58.2,0.0,0,0.0,,,,,17.7,80.5,999.7,19.0,6.9,292.5,25.2,8,,2015-07-12T04:55:47,2015-07-12T19:43:52,0.86,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2375,2375,2019,Beijing,39.0,22.6,31.6,38.6,22.6,31.6,15.2,39.4,0.0,0,0.0,,0.0,0.0,28.8,21.6,174.1,1000.9,44.8,11.5,326.2,28.3,9,,2019-07-04T04:50:51,2019-07-04T19:46:29,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1626,1626,2017,Beijing,39.0,18.0,30.2,36.9,18.0,29.0,9.9,32.8,0.0,0,0.0,,,,36.0,21.6,217.1,1005.7,60.7,10.5,318.8,27.4,9,,2017-06-15T04:45:23,2017-06-15T19:44:33,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3462,3462,2022,Beijing,38.2,20.0,29.9,41.2,20.0,31.3,65.0,52.9,0.0,0,0.0,,0.0,0.0,22.4,17.9,105.8,994.4,58.8,7.2,296.4,25.6,9,10.0,2022-06-25T04:47:07,2022-06-25T19:46:58,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
543,543,2014,Beijing,38.0,18.0,29.4,36.6,18.0,28.7,12.9,39.8,0.0,0,0.0,,,,,18.0,13.7,1005.2,19.8,17.2,353.4,30.5,10,,2014-06-28T04:48:08,2014-06-28T19:47:02,0.03,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2761,2761,2020,Beijing,38.0,22.0,31.0,38.1,22.0,31.3,17.1,48.6,0.0,0,0.0,,0.0,0.0,23.5,14.4,254.8,1006.8,37.4,11.9,325.1,27.9,9,,2020-07-24T05:05:54,2020-07-24T19:35:34,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3817,3817,2023,Beijing,38.0,20.0,29.2,38.1,20.0,29.6,61.7,49.1,0.0,0,0.0,,0.0,0.0,21.9,11.2,134.1,1004.0,21.7,6.2,346.3,30.0,10,10.0,2023-06-15T04:45:25,2023-06-15T19:44:27,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3819,3819,2023,Beijing,38.0,23.0,31.0,38.6,23.0,31.6,62.5,45.1,0.0,0,0.0,,0.0,0.0,24.6,13.4,137.8,1007.7,47.3,6.2,333.8,29.0,9,10.0,2023-06-17T04:45:30,2023-06-17T19:45:11,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1651,1651,2017,Beijing,38.0,22.0,29.5,37.3,22.0,30.4,18.7,56.0,0.0,0,0.0,,,,,28.8,111.3,997.5,10.2,11.8,350.3,30.2,10,,2017-07-10T04:54:46,2017-07-10T19:44:31,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2715,2715,2020,Beijing,38.0,21.0,30.4,36.1,21.0,29.5,13.6,42.5,0.0,0,0.0,,0.0,0.0,48.7,32.4,195.2,1006.0,52.6,9.8,217.5,18.8,7,,2020-06-08T04:45:57,2020-06-08T19:41:25,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
208,208,2013,Beijing,38.0,22.9,30.0,38.1,22.9,30.8,19.4,58.9,0.0,0,0.0,,,,32.4,18.0,260.6,999.7,34.8,11.9,324.6,28.0,9,,2013-07-28T05:09:07,2013-07-28T19:32:13,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,remote,54511099999"
1996,1996,2018,Beijing,38.0,20.0,28.8,35.6,20.0,28.1,13.9,50.2,0.0,0,0.0,,0.0,0.0,,18.0,190.9,1003.7,24.2,9.5,346.5,30.1,10,,2018-06-20T04:45:51,2018-06-20T19:46:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
2722,2722,2020,Beijing,38.0,17.0,29.8,35.3,17.0,28.4,8.3,30.7,0.0,0,0.0,,0.0,0.0,25.2,14.4,190.8,1005.5,38.5,12.0,280.2,24.1,10,,2020-06-15T04:45:25,2020-06-15T19:44:41,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
2374,2374,2019,Beijing,38.0,19.0,29.2,36.9,19.0,28.7,15.1,50.0,0.0,0,0.0,,0.0,0.0,32.4,18.0,193.6,1005.8,7.9,12.1,330.2,28.5,9,,2019-07-03T04:50:20,2019-07-03T19:46:39,0.0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2040,2040,2018,Beijing,38.0,27.0,32.1,47.6,31.2,38.2,24.5,66.2,0.0,0,0.0,,0.0,0.0,,18.0,154.8,1004.6,10.8,8.7,292.4,25.3,9,,2018-08-03T05:14:24,2018-08-03T19:26:20,0.72,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3461,3461,2022,Beijing,38.0,19.8,30.3,36.3,19.8,29.7,57.3,42.4,0.0,0,0.0,,0.0,0.0,26.8,15.7,277.5,997.0,1.3,8.0,348.2,30.1,10,10.0,2022-06-24T04:46:49,2022-06-24T19:46:51,0.83,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3831,3831,2023,Beijing,38.0,19.0,28.9,36.6,19.0,28.6,60.8,54.0,0.0,0,0.0,,0.0,0.0,22.8,13.4,197.3,999.7,7.8,7.0,353.9,30.6,10,10.0,2023-06-29T04:48:31,2023-06-29T19:47:06,0.36,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2365,2365,2019,Beijing,38.0,21.0,30.0,36.6,21.0,29.6,14.5,43.0,0.0,0,0.0,,0.0,0.0,,25.2,160.5,1006.3,54.4,10.9,317.1,27.4,9,,2019-06-24T04:46:43,2019-06-24T19:46:47,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1676,1676,2017,Beijing,38.0,25.0,30.9,40.8,25.0,33.1,21.5,62.5,0.0,0,0.0,,,,43.2,25.2,333.4,1000.1,21.2,10.4,303.8,26.3,9,,2017-08-04T05:15:33,2017-08-04T19:24:57,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
2003,2003,2018,Beijing,38.0,22.6,30.8,36.3,22.6,30.1,14.3,45.1,0.0,0,0.0,,0.0,0.0,43.2,25.2,340.1,998.1,20.0,11.1,340.6,29.4,10,,2018-06-27T04:47:46,2018-06-27T19:47:01,0.46,Clear,Partly cloudy throughout the day.,clear-day,"ZBAA,54511099999"
2004,2004,2018,Beijing,38.0,22.0,30.4,35.7,22.0,29.4,11.1,33.7,0.0,0,0.0,,0.0,0.0,39.6,21.6,358.2,999.6,20.9,12.7,351.5,30.5,10,,2018-06-28T04:48:09,2018-06-28T19:47:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1620,1620,2017,Beijing,38.0,16.0,27.7,35.7,16.0,26.7,9.8,39.5,0.0,0,0.0,,,,54.0,32.4,183.5,1002.0,39.6,11.3,342.4,29.4,10,,2017-06-09T04:45:48,2017-06-09T19:41:46,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
2361,2361,2019,Beijing,38.0,22.0,28.0,38.6,22.0,28.7,18.7,60.2,0.0,0,0.0,,0.0,0.0,54.0,18.5,126.6,1003.7,46.9,8.1,217.3,18.8,7,,2019-06-20T04:45:49,2019-06-20T19:46:01,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
555,555,2014,Beijing,38.0,21.9,29.9,36.6,21.9,29.3,15.0,45.7,0.0,0,0.0,,,,,21.6,216.8,999.7,23.5,23.6,329.5,28.4,10,,2014-07-10T04:54:35,2014-07-10T19:44:37,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
204,204,2013,Beijing,37.3,21.1,30.0,36.5,21.1,30.1,17.0,52.8,0.0,0,0.0,,,,,25.2,320.8,999.2,41.1,17.1,304.6,26.1,9,,2013-07-24T05:05:37,2013-07-24T19:35:47,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
2041,2041,2018,Beijing,37.0,27.0,32.1,44.5,30.6,38.6,24.7,66.3,0.0,0,0.0,,0.0,0.0,,14.4,145.4,1004.0,17.1,8.7,281.9,24.4,8,,2018-08-04T05:15:20,2018-08-04T19:25:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2037,2037,2018,Beijing,37.0,27.0,31.8,46.0,30.9,38.3,25.1,69.7,0.0,0,0.0,,0.0,0.0,,21.6,152.1,1005.1,19.5,7.9,301.2,26.2,9,,2018-07-31T05:11:39,2018-07-31T19:29:30,0.61,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
1650,1650,2017,Beijing,37.0,25.0,30.3,40.6,25.0,33.5,22.5,66.6,0.0,0,0.0,,,,54.0,27.4,169.9,997.5,42.2,8.3,313.9,27.1,9,,2017-07-09T04:54:06,2017-07-09T19:44:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1608,1608,2017,Beijing,37.0,18.0,27.7,35.8,18.0,27.7,14.9,48.9,0.0,0,0.0,,,,39.6,21.6,81.2,1005.0,33.5,8.0,298.1,25.7,9,,2017-05-28T04:50:05,2017-05-28T19:33:44,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1625,1625,2017,Beijing,37.0,16.0,27.5,34.9,16.0,26.5,10.7,42.6,0.0,0,0.0,,,,32.4,18.0,239.4,1010.5,33.1,11.0,348.0,30.3,10,,2017-06-14T04:45:22,2017-06-14T19:44:09,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
2039,2039,2018,Beijing,37.0,27.0,31.7,46.0,31.2,38.7,25.3,71.0,0.0,0,0.0,,0.0,0.0,,10.8,138.5,1005.7,16.7,7.7,282.3,24.4,9,,2018-08-02T05:13:29,2018-08-02T19:27:25,0.68,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3091,3091,2021,Beijing,37.0,16.0,28.6,34.2,16.0,27.1,37.2,24.4,0.0,0,0.0,,0.0,0.0,33.6,24.6,306.7,997.5,21.9,7.6,362.5,31.6,10,,2021-06-19T04:45:46,2021-06-19T19:45:55,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3439,3439,2022,Beijing,37.0,15.0,27.1,34.9,15.0,26.3,50.5,38.7,0.0,0,0.0,,0.0,0.0,26.2,13.4,146.2,1001.7,34.5,7.1,345.5,29.7,10,10.0,2022-06-02T04:47:52,2022-06-02T19:37:21,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
1272,1272,2016,Beijing,37.0,20.0,29.0,36.7,20.0,28.3,12.4,40.8,0.0,0,0.0,,,,,28.8,197.5,1004.9,83.1,10.5,197.3,17.0,6,,2016-06-26T04:47:35,2016-06-26T19:47:00,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
2710,2710,2020,Beijing,37.0,17.0,27.0,34.3,17.0,25.9,8.7,41.0,0.0,0,0.0,,0.0,0.0,61.2,43.2,321.1,997.5,1.0,9.8,348.0,30.0,10,,2020-06-03T04:47:17,2020-06-03T19:38:20,0.41,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2723,2723,2020,Beijing,37.0,22.0,29.2,34.6,22.0,28.3,11.4,36.3,0.0,0,0.0,,0.0,0.0,39.6,23.6,175.7,1004.4,87.8,11.0,204.0,17.6,6,,2020-06-16T04:45:28,2020-06-16T19:45:03,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
220,220,2013,Beijing,37.0,21.0,28.8,38.1,21.0,29.9,18.8,58.1,0.0,0,0.0,,,,,14.4,268.2,1000.5,12.2,21.9,292.1,25.3,9,,2013-08-09T05:20:12,2013-08-09T19:19:06,0.08,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2441,2441,2019,Beijing,37.0,20.0,28.2,36.5,20.0,28.2,16.7,55.1,0.0,0,0.0,,0.0,0.0,,18.0,98.1,1004.3,25.1,10.8,235.0,20.4,8,,2019-09-08T05:48:05,2019-09-08T18:35:57,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
3503,3503,2022,Beijing,37.0,24.0,30.3,44.7,24.0,35.3,76.6,75.4,0.0,0,0.0,,0.0,0.0,26.8,6.7,130.8,1002.3,8.2,6.4,308.0,26.6,9,60.0,2022-08-05T05:16:20,2022-08-05T19:24:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2333,2333,2019,Beijing,37.0,16.0,26.9,35.6,16.0,26.2,11.4,42.6,0.0,0,0.0,,0.0,0.0,,18.0,143.3,1002.9,21.0,11.1,342.6,29.4,10,,2019-05-23T04:53:34,2019-05-23T19:29:14,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3484,3484,2022,Beijing,37.0,23.4,30.3,37.4,23.4,31.2,67.3,59.0,0.0,0,0.0,,0.0,0.0,22.4,13.4,287.3,997.9,31.9,6.7,327.8,28.2,9,10.0,2022-07-17T04:59:45,2022-07-17T19:41:05,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
3482,3482,2022,Beijing,37.0,22.0,29.9,36.9,22.0,30.8,66.2,56.3,0.0,0,0.0,,0.0,0.0,24.6,11.2,232.5,1000.7,70.9,7.6,314.6,27.2,9,10.0,2022-07-15T04:58:14,2022-07-15T19:42:16,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1289,1289,2016,Beijing,37.0,22.0,30.0,36.5,22.0,30.2,17.7,53.1,0.0,0,0.0,,,,,14.4,100.5,1003.8,29.8,11.7,313.9,27.1,9,,2016-07-13T04:57:03,2016-07-13T19:43:02,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
1286,1286,2016,Beijing,37.0,25.4,31.2,40.1,25.4,34.0,21.6,59.1,0.0,0,0.0,,,,32.4,18.0,183.6,1002.1,20.2,7.7,313.6,27.1,9,,2016-07-10T04:54:56,2016-07-10T19:44:25,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,remote,54511099999"
2402,2402,2019,Beijing,37.0,22.8,29.6,38.0,22.8,31.2,20.2,60.5,0.0,0,0.0,,0.0,0.0,,21.6,138.1,1003.1,7.3,11.9,299.0,25.9,9,,2019-07-31T05:11:26,2019-07-31T19:29:46,0.97,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
564,564,2014,Beijing,37.0,26.0,31.6,42.1,26.0,36.2,23.3,63.1,0.0,0,0.0,,,,,18.0,167.2,1007.9,19.1,8.8,303.7,26.2,9,,2014-07-19T05:01:15,2014-07-19T19:39:46,0.75,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
2398,2398,2019,Beijing,37.0,27.0,31.8,44.6,31.2,37.9,24.6,67.8,0.0,0,0.0,,0.0,0.0,,18.0,120.0,1000.4,23.7,6.8,291.4,25.2,9,,2019-07-27T05:07:51,2019-07-27T19:33:36,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
2396,2396,2019,Beijing,37.0,25.0,31.5,41.0,25.0,34.9,21.7,57.7,0.0,0,0.0,,0.0,0.0,43.2,25.2,153.6,999.8,35.7,12.5,275.8,23.7,9,,2019-07-25T05:06:06,2019-07-25T19:35:21,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
2772,2772,2020,Beijing,37.0,22.0,29.6,38.9,22.0,31.3,20.1,59.9,0.0,0,0.0,,0.0,0.0,18.0,10.8,84.5,1002.8,63.7,12.2,276.0,24.0,9,,2020-08-04T05:15:50,2020-08-04T19:24:41,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
2364,2364,2019,Beijing,37.0,23.5,29.3,37.4,23.5,29.4,15.6,44.4,0.0,0,0.0,,0.0,0.0,,18.0,132.7,1007.9,80.9,10.8,290.2,25.2,9,,2019-06-23T04:46:27,2019-06-23T19:46:38,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
2038,2038,2018,Beijing,37.0,27.0,32.0,47.6,31.2,39.6,25.7,71.2,0.0,0,0.0,,0.0,0.0,,10.8,94.2,1005.3,16.4,8.1,288.0,24.8,8,,2018-08-01T05:12:34,2018-08-01T19:28:28,0.65,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3851,3851,2023,Beijing,37.0,23.0,30.0,39.3,23.0,31.2,66.7,55.6,0.0,0,0.0,,0.0,0.0,20.1,11.2,189.0,1006.6,17.0,6.4,327.9,28.2,9,10.0,2023-07-19T05:01:10,2023-07-19T19:39:58,0.05,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
512,512,2014,Beijing,37.0,15.0,28.2,34.5,15.0,27.0,6.8,30.0,0.0,0,0.0,,,,50.4,32.4,204.8,1000.4,18.8,19.4,349.4,30.1,10,,2014-05-28T04:50:14,2014-05-28T19:33:32,0.98,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3850,3850,2023,Beijing,37.0,24.0,30.1,39.3,24.0,31.3,66.4,53.8,0.0,0,0.0,,0.0,0.0,22.4,11.2,155.0,1009.7,0.2,6.7,328.9,28.3,9,10.0,2023-07-18T05:00:22,2023-07-18T19:40:37,0.0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3083,3083,2021,Beijing,37.0,17.0,27.8,34.6,17.0,26.9,54.2,46.9,0.0,0,0.0,,0.0,0.0,20.1,13.4,197.9,1006.7,52.4,7.2,301.7,25.9,9,,2021-06-11T04:45:33,2021-06-11T19:42:52,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3809,3809,2023,Beijing,37.0,21.3,28.7,34.9,21.3,28.0,51.3,34.8,0.0,0,0.0,,0.0,0.0,30.6,12.5,86.5,998.6,26.1,7.7,310.5,26.7,10,10.0,2023-06-07T04:46:21,2023-06-07T19:40:27,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
3808,3808,2023,Beijing,37.0,23.0,29.7,34.2,23.0,28.3,40.7,21.7,0.0,0,0.0,,0.0,0.0,28.4,20.1,266.3,1003.7,0.5,8.1,353.7,30.6,10,10.0,2023-06-06T04:46:36,2023-06-06T19:39:51,0.57,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
3084,3084,2021,Beijing,37.0,19.0,29.1,37.4,19.0,29.4,60.8,48.0,0.0,0,0.0,,0.0,0.0,20.1,11.2,161.2,1007.3,62.0,6.7,255.8,22.1,9,,2021-06-12T04:45:28,2021-06-12T19:43:21,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
